element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id
266,25,12,1,False,2025-08-31T15:30:00Z,1,0,3,False,20,0,0,0,1,0,0,0,0,0,0,0,4,1.8,2.8,2.0,0.7,0,1,0,1,0,0.00,0.03,0.03,0.25,75,48061,1209497,261423,213362,266
266,31,16,6,True,2025-09-13T11:30:00Z,3,0,4,False,78,0,1,1,0,0,0,0,0,0,0,0,19,20.4,16.3,11.0,4.8,0,2,0,2,1,0.06,0.44,0.50,0.10,75,128638,1389714,288422,159784,266
662,9,14,0,False,2025-08-17T15:30:00Z,0,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,12283,0,0,662
662,11,11,1,True,2025-08-23T16:30:00Z,5,0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,7,4.8,0.0,0.0,0.5,0,0,2,2,0,0.00,0.00,0.00,0.00,55,-1858,12598,415,2273,662
662,25,12,2,False,2025-08-31T15:30:00Z,1,0,3,False,85,0,0,0,1,0,0,0,0,0,0,0,14,25.2,0.8,2.0,2.8,5,3,4,9,0,0.00,0.00,0.00,0.52,54,-1768,11666,273,2041,662
662,31,16,7,True,2025-09-13T11:30:00Z,3,0,4,False,90,0,0,1,0,0,0,0,0,0,0,1,32,21.4,1.6,2.0,2.5,6,6,2,8,1,0.00,0.04,0.04,0.20,54,3528,17470,6073,2545,662
666,9,14,1,False,2025-08-17T15:30:00Z,0,1,1,False,59,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.5,6.0,1.2,1,1,0,2,1,0.00,0.06,0.06,0.70,90,0,2446382,0,0,666
666,11,11,12,True,2025-08-23T16:30:00Z,5,0,2,False,90,2,0,1,0,0,0,0,0,0,0,2,44,67.0,1.6,44.0,11.3,2,3,0,5,1,1.28,0.03,1.31,0.17,90,-60979,2685766,203416,264395,666
666,25,12,1,False,2025-08-31T15:30:00Z,1,0,3,False,90,0,0,0,1,0,0,0,1,0,0,0,8,7.0,26.0,4.0,3.7,1,1,0,2,1,0.00,0.16,0.16,0.52,90,65903,2805037,322756,256853,666
666,31,16,6,True,2025-09-13T11:30:00Z,3,0,4,False,67,1,0,1,0,0,0,0,0,0,0,0,30,34.6,11.3,44.0,9.0,1,1,1,3,1,0.84,0.02,0.86,0.10,90,-5116,2960689,333371,338487,666
700,11,11,4,True,2025-08-23T16:30:00Z,5,0,2,False,26,0,1,0,0,0,0,0,0,0,0,0,13,1.0,0.5,15.0,1.7,0,1,2,3,0,0.08,0.02,0.10,0.00,45,0,0,0,0,700
700,25,12,1,False,2025-08-31T15:30:00Z,1,0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,11.0,1.1,0,0,0,0,0,0.06,0.00,0.06,0.12,45,20355,31938,26751,6396,700
700,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,16509,49572,25843,9334,700
711,25,12,0,False,2025-08-31T15:30:00Z,1,0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,711
711,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,307,791,417,110,711
725,31,16,0,True,2025-09-13T11:30:00Z,3,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,1829,3194,2202,373,725
32,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,45391,0,0,32
32,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,1,0,15,12.8,0.0,0.0,1.3,0,10,0,0,1,0.00,0.01,0.01,1.21,50,15139,128543,22508,7369,32
32,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,17406,190197,34311,16905,32
32,36,9,6,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,2,0,27,20.2,0.0,0.0,2.0,2,3,0,0,1,0.00,0.00,0.00,2.08,50,-4712,204568,20644,25356,32
33,2,15,7,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,3,0,29,19.6,0.0,0.0,2.0,1,12,0,0,1,0.00,0.00,0.00,1.43,45,0,33426,0,0,33
33,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,35734,105709,51388,15654,33
33,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,1,0,1,0,-7,5.8,0.0,0.0,0.6,3,7,0,0,1,0.00,0.00,0.00,2.67,45,-15125,90739,8686,23811,33
33,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-5410,89126,9512,14922,33
34,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,28905,0,0,34
34,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3961,24736,0,3961,34
34,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2751,21879,0,2751,34
34,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1897,20208,0,1897,34
35,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,2325,0,0,35
35,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-330,1979,0,330,35
35,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-217,1757,0,217,35
35,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-132,1645,0,132,35
36,2,15,8,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,25,37.6,1.1,2.0,4.1,9,2,2,11,1,0.00,0.00,0.00,1.43,45,0,176115,0,0,36
36,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,18,20.4,25.4,4.0,5.0,3,5,3,6,1,0.00,0.23,0.23,1.21,45,234037,545718,275430,41393,36
36,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,73,0,0,0,2,0,0,0,1,0,0,0,-1,6.2,22.3,1.0,3.0,3,1,0,3,1,0.01,0.11,0.12,1.77,45,38806,594931,110477,71671,36
36,36,9,5,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,1,0,0,0,13,13.2,16.6,2.0,3.2,1,0,3,4,1,0.00,0.14,0.14,2.08,45,-37384,563357,44341,81725,36
37,2,15,6,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,22,11.6,5.8,0.0,1.7,5,3,2,7,1,0.00,0.01,0.01,1.43,45,0,173557,0,0,37
37,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,63,0,0,0,1,0,0,0,0,0,0,0,8,6.8,8.4,6.0,2.1,1,2,1,2,1,0.00,0.16,0.16,1.11,45,40875,256592,55427,14552,37
37,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.7,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.38,45,-5475,254048,18401,23876,37
37,36,9,5,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,1,0,0,0,18,7.4,6.8,9.0,2.3,3,6,1,4,1,0.08,0.01,0.09,2.08,45,-21170,235676,7484,28654,37
38,2,15,3,True,2025-08-16T11:30:00Z,0,0,1,False,65,0,0,1,0,0,0,0,0,1,0,0,15,1.8,1.1,0.0,0.3,3,1,0,3,1,0.00,0.01,0.01,1.11,45,0,2210503,0,0,38
38,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-517663,1707950,19195,536858,38
38,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,3,18.4,14.3,4.0,3.7,5,5,0,5,1,0.00,0.03,0.03,2.67,45,-98345,1624989,46903,145248,38
38,36,9,6,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,28,15.4,1.0,0.0,1.6,3,2,1,4,1,0.00,0.01,0.01,2.08,45,-161024,1486987,36044,197068,38
39,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,86154,0,0,39
39,13,5,1,False,2025-08-23T14:00:00Z,1,0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,10,10.6,15.4,2.0,2.8,3,2,1,4,0,0.02,0.06,0.08,0.11,45,-11755,83168,3614,15369,39
39,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,83,0,0,0,3,0,0,0,0,0,0,0,6,19.0,38.1,5.0,6.2,6,5,0,6,1,0.09,0.12,0.21,2.29,44,-9168,76151,2693,11861,39
39,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-5665,73052,4222,9887,39
40,2,15,6,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,3.7,0.0,1.7,5,2,0,5,1,0.00,0.00,0.00,1.43,45,0,70548,0,0,40
40,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,12.3,15.0,4.5,5,6,0,5,1,0.11,0.03,0.14,1.21,45,34577,149359,43991,9414,40
40,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,1,14.4,2.1,0.0,1.7,3,2,1,4,1,0.00,0.02,0.02,2.67,45,-3181,152031,13403,16584,40
40,36,9,9,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,1,30,36.0,1.3,8.0,4.5,12,3,1,13,1,0.22,0.01,0.23,2.08,45,-7621,148348,6698,14319,40
41,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,46913,0,0,41
41,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,8,17.0,5.8,9.0,3.2,1,8,2,3,1,0.07,0.13,0.20,1.21,45,-4013,51168,3676,7689,41
41,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,16,0,0,0,1,0,0,0,0,0,0,0,-1,3.4,0.5,0.0,0.4,0,1,1,1,0,0.00,0.00,0.00,0.90,45,-3523,49822,2156,5679,41
41,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4445,46686,1245,5690,41
42,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,31266,0,0,42
42,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4782,27305,472,5254,42
42,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3716,23768,327,4043,42
42,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,209,29802,3607,3398,42
43,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,974310,0,0,43
43,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-57313,978343,32831,90144,43
43,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-213221,747920,11645,224866,43
43,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-199471,567204,0,199471,43
44,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,29819,0,0,44
44,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,16,0,0,0,0,0,0,0,1,0,0,0,-3,0.0,2.3,2.0,0.3,0,0,0,0,0,0.00,0.03,0.03,0.11,40,-1572,34439,1842,3414,44
44,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,6,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.7,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.38,40,-1093,36989,2996,4089,44
44,36,9,9,False,2025-09-13T14:00:00Z,0,0,4,False,82,0,0,1,0,0,0,0,0,0,0,3,35,13.0,2.0,0.0,1.5,4,3,3,7,1,0.00,0.02,0.02,1.60,40,1288,40681,4917,3629,44
45,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,31163,0,0,45
45,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1331,37773,2143,3474,45
45,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1865,38677,2246,4111,45
45,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-725,39585,2407,3132,45
46,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,20091,0,0,46
46,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1315,24711,1198,2513,46
46,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1556,25299,1162,2718,46
46,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-912,25683,1183,2095,46
47,2,15,3,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,7,7.2,20.1,4.0,3.1,1,5,1,7,1,0.00,0.05,0.05,1.43,70,0,967291,0,0,47
47,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,3,4.4,21.3,17.0,4.3,0,1,0,1,1,0.10,0.12,0.22,1.21,70,-16022,1054954,106067,122089,47
47,21,8,2,True,2025-08-31T18:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,9,9.4,4.9,21.0,3.5,2,4,1,7,1,0.04,0.04,0.08,2.67,70,-56699,1003558,101550,158249,47
47,36,9,3,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,4,6.4,4.0,7.0,1.7,2,4,0,6,1,0.08,0.02,0.10,2.08,70,-100333,922287,90527,190860,47
48,2,15,3,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,5,4.0,1.1,0.0,0.5,3,2,2,7,1,0.00,0.01,0.01,1.43,60,0,220171,0,0,48
48,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,90,0,0,0,1,0,0,0,0,0,0,0,13,11.2,50.8,12.0,7.4,0,2,1,3,1,0.04,0.29,0.33,1.21,60,-17525,229597,18500,36025,48
48,21,8,2,True,2025-08-31T18:00:00Z,0,3,3,False,90,0,0,0,3,0,0,0,0,0,0,0,18,15.6,20.0,17.0,5.3,1,5,1,7,1,0.09,0.05,0.14,2.67,60,-21904,214443,13737,35641,48
48,36,9,1,False,2025-09-13T14:00:00Z,0,0,4,False,45,0,0,0,0,0,0,0,0,0,0,0,10,3.4,2.3,0.0,0.6,0,3,1,4,1,0.00,0.02,0.02,1.17,59,-23271,197480,11897,35168,48
49,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,48742,0,0,49
49,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-18882,35805,2168,21050,49
49,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-15680,20309,0,15680,49
49,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-5245,15622,0,5245,49
50,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,17294,0,0,50
50,13,5,1,False,2025-08-23T14:00:00Z,1,0,2,False,58,0,0,0,0,0,0,0,0,0,0,0,1,0.8,12.2,9.0,2.2,2,0,1,3,0,0.20,0.20,0.40,0.28,54,-4998,13638,494,5492,50
50,21,8,1,True,2025-08-31T18:00:00Z,0,3,3,False,45,0,0,0,2,0,0,0,0,0,0,0,7,11.4,34.1,12.0,5.8,1,3,3,7,0,0.01,0.12,0.13,0.95,54,-2933,11246,612,3545,50
50,36,9,2,False,2025-09-13T14:00:00Z,0,0,4,False,70,0,0,1,0,0,0,0,1,0,0,0,6,8.6,13.2,13.0,3.5,1,5,2,8,1,0.16,0.06,0.22,1.53,53,-1858,10144,892,2750,50
51,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,2605,0,0,51
51,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-407,3079,179,586,51
51,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-267,3385,309,576,51
51,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-109,3720,444,553,51
53,2,15,1,True,2025-08-16T11:30:00Z,0,0,1,False,6,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,17.0,2.0,0,0,0,0,0,0.03,0.00,0.03,0.10,55,0,194436,0,0,53
53,13,5,1,False,2025-08-23T14:00:00Z,1,0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,3,0.4,2.8,2.0,0.5,0,1,0,1,0,0.00,0.02,0.02,0.11,54,-42736,158584,5618,48354,53
53,21,8,2,True,2025-08-31T18:00:00Z,0,3,3,False,82,0,0,0,3,0,0,0,0,0,0,0,1,0.0,6.2,5.0,0.9,0,3,0,3,1,0.18,0.02,0.20,2.29,53,-39971,118258,3890,43861,53
53,36,9,1,False,2025-09-13T14:00:00Z,0,0,4,False,7,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.48,53,-28353,95888,5174,33527,53
54,2,15,3,True,2025-08-16T11:30:00Z,0,0,1,False,83,0,0,1,0,0,0,0,0,0,0,0,10,5.0,19.3,6.0,3.0,0,7,0,7,1,0.00,0.09,0.09,1.33,55,0,63899,0,0,54
54,13,5,2,False,2025-08-23T14:00:00Z,1,0,2,False,73,0,0,0,1,0,0,0,0,0,0,0,14,17.6,31.1,15.0,6.4,2,2,0,4,1,0.05,0.12,0.17,1.11,55,-1739,76409,8904,10643,54
54,21,8,2,True,2025-08-31T18:00:00Z,0,3,3,False,73,0,0,0,2,0,0,0,0,0,0,0,18,8.0,13.9,0.0,2.2,1,3,2,6,1,0.00,0.12,0.12,1.77,55,-6286,73407,5547,11833,54
54,36,9,3,False,2025-09-13T14:00:00Z,0,0,4,False,90,0,0,1,0,0,0,0,0,0,0,0,12,10.4,13.4,0.0,2.4,3,5,0,8,1,0.00,0.03,0.03,2.08,55,-5473,70587,4695,10168,54
55,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,10334,0,0,55
55,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-2818,7696,94,2912,55
55,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-1655,6173,108,1763,55
55,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-993,5289,41,1034,55
56,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,80,0,0,56
56,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-10,67,0,10,56
56,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-8,60,0,8,56
56,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-5,57,0,5,56
57,2,15,0,True,2025-08-16T11:30:00Z,0,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,4994,0,0,57
57,13,5,0,False,2025-08-23T14:00:00Z,1,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-562,6465,555,1117,57
57,21,8,0,True,2025-08-31T18:00:00Z,0,3,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1383,5609,334,1717,57
57,36,9,0,False,2025-09-13T14:00:00Z,0,0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1137,4528,0,1137,57
58,2,15,2,True,2025-08-16T11:30:00Z,0,0,1,False,90,0,0,1,0,0,0,0,1,0,0,0,13,13.8,2.2,17.0,3.3,3,6,2,11,1,0.05,0.03,0.08,1.43,50,0,19130,0,0,58
58,13,5,1,False,2025-08-23T14:00:00Z,1,0,2,False,15,0,0,0,1,0,0,0,0,0,0,0,5,1.6,0.8,2.0,0.4,0,0,1,1,1,0.00,0.00,0.00,0.83,50,-519,24128,3038,3557,58
